 "Material" , "Resin" , "ReinforcementFiber" , "ZeroDegreeDirectionFiber_pct" , "FortyFiveDegreeDirectionFiber_pct" , "NinetyDegreeDirectionFiber_pct" , "OtherDegreeDirectionFiber_pct" , "GaugeSectionWidth_mm" , "GaugeSectionThickness_mm" , "MaximumStrain_pct" , "LoadCycle_time" ,
 "MD-Hybrid DD23-VE" , "Derakane 411C-50" , "0C =  AS4-6K (TPI STYLE 4416), 220 gsm , 0 = Knytex D155 (527 gsm)" , "82.0" , "18.0" , "0.0" , "0.0" , "25.0" , "3.65" , "1.17" , "295281.00" ,
 "MD-Hybrid DD23-VE" , "Derakane 411C-50" , "0C =  AS4-6K (TPI STYLE 4416), 220 gsm , 0 = Knytex D155 (527 gsm)" , "82.0" , "18.0" , "0.0" , "0.0" , "25.0" , "3.65" , "1.42" , "4324.00" ,
 "MD-Hybrid DD23-VE" , "Derakane 411C-50" , "0C =  AS4-6K (TPI STYLE 4416), 220 gsm , 0 = Knytex D155 (527 gsm)" , "82.0" , "18.0" , "0.0" , "0.0" , "25.0" , "3.65" , "1.68" , "451.00" ,
 "MD-Hybrid DD23-VE" , "Derakane 411C-50" , "0C =  AS4-6K (TPI STYLE 4416), 220 gsm , 0 = Knytex D155 (527 gsm)" , "82.0" , "18.0" , "0.0" , "0.0" , "25.0" , "3.65" , "1.08" , "493197.00" ,
 "MD-Hybrid DD23-VE" , "Derakane 411C-50" , "0C =  AS4-6K (TPI STYLE 4416), 220 gsm , 0 = Knytex D155 (527 gsm)" , "82.0" , "18.0" , "0.0" , "0.0" , "25.0" , "3.65" , "1.12" , "526418.00" ,
 "MD-Hybrid JJ-VE2" , "Derakane 8084" , "Zoltek carbon UNI21 (714 gsm)" , "46.0" , "54.0" , "0.0" , "0.0" , "20.0" , "3.19" , "1.45" , "15.00" ,
 "MD-Hybrid JJ-VE2" , "Derakane 8084" , "Zoltek carbon UNI21 (714 gsm)" , "46.0" , "54.0" , "0.0" , "0.0" , "20.0" , "3.19" , "1.04" , "214.00" ,
 "MD-Hybrid JJ-VE2" , "Derakane 8084" , "Zoltek carbon UNI21 (714 gsm)" , "46.0" , "54.0" , "0.0" , "0.0" , "20.0" , "3.19" , "1.20" , "21801.00" ,
 "MD-Hybrid JJ-VE2" , "Derakane 8084" , "Zoltek carbon UNI21 (714 gsm)" , "46.0" , "54.0" , "0.0" , "0.0" , "20.0" , "3.19" , "0.85" , "2300000.00" ,
 "MD-Hybrid JJ-VE2" , "Derakane 8084" , "Zoltek carbon UNI21 (714 gsm)" , "46.0" , "54.0" , "0.0" , "0.0" , "20.0" , "3.19" , "1.10" , "434.00" ,
 "MD-Hybrid JJ-VE2" , "Derakane 8084" , "Zoltek carbon UNI21 (714 gsm)" , "46.0" , "54.0" , "0.0" , "0.0" , "20.0" , "3.19" , "1.44" , "579.00" ,
 "MD-P" , "Unspecified" , "Triax + Knytex A260 (868 gsm)" , "69.0" , "10.0" , "0.0" , "10.0" , "50.0" , "3.78" , "-0.08" , "1094359.00" ,
 "MD-P" , "Unspecified" , "Triax + Knytex A260 (868 gsm)" , "69.0" , "10.0" , "0.0" , "10.0" , "50.0" , "3.78" , "0.74" , "1320.00" ,
 "MD-P" , "Unspecified" , "Triax + Knytex A260 (868 gsm)" , "69.0" , "10.0" , "0.0" , "10.0" , "50.0" , "3.78" , "0.44" , "139604.00" ,
 "MD-P" , "Unspecified" , "Triax + Knytex A260 (868 gsm)" , "69.0" , "10.0" , "0.0" , "10.0" , "50.0" , "3.78" , "-0.06" , "14121.00" ,
 "MD-P" , "Unspecified" , "Triax + Knytex A260 (868 gsm)" , "69.0" , "10.0" , "0.0" , "10.0" , "50.0" , "3.78" , "1.40" , "1467.00" ,
 "MD-P" , "Unspecified" , "Triax + Knytex A260 (868 gsm)" , "69.0" , "10.0" , "0.0" , "10.0" , "50.0" , "3.78" , "0.26" , "15000000.00" ,
 "MD-P" , "Unspecified" , "Triax + Knytex A260 (868 gsm)" , "69.0" , "10.0" , "0.0" , "10.0" , "50.0" , "3.78" , "1.45" , "1773.00" ,
 "MD-P" , "Unspecified" , "Triax + Knytex A260 (868 gsm)" , "69.0" , "10.0" , "0.0" , "10.0" , "50.0" , "3.78" , "-0.06" , "21177.00" ,
 "MD-P" , "Unspecified" , "Triax + Knytex A260 (868 gsm)" , "69.0" , "10.0" , "0.0" , "10.0" , "50.0" , "3.78" , "0.93" , "216.00" ,
 "MD-P" , "Unspecified" , "Triax + Knytex A260 (868 gsm)" , "69.0" , "10.0" , "0.0" , "10.0" , "50.0" , "3.78" , "0.44" , "2808490.00" ,
 "MD-P" , "Unspecified" , "Triax + Knytex A260 (868 gsm)" , "69.0" , "10.0" , "0.0" , "10.0" , "50.0" , "3.78" , "0.80" , "28198.00" ,
 "MD-P" , "Unspecified" , "Triax + Knytex A260 (868 gsm)" , "69.0" , "10.0" , "0.0" , "10.0" , "50.0" , "3.78" , "2.22" , "296.00" ,
 "MD-P" , "Unspecified" , "Triax + Knytex A260 (868 gsm)" , "69.0" , "10.0" , "0.0" , "10.0" , "50.0" , "3.78" , "0.82" , "38469.00" ,
 "MD-P" , "Unspecified" , "Triax + Knytex A260 (868 gsm)" , "69.0" , "10.0" , "0.0" , "10.0" , "50.0" , "3.78" , "0.38" , "5985000.00" ,
 "MD-P" , "Unspecified" , "Triax + Knytex A260 (868 gsm)" , "69.0" , "10.0" , "0.0" , "10.0" , "50.0" , "3.78" , "-0.04" , "6000000.00" ,
 "MD-P" , "Unspecified" , "Triax + Knytex A260 (868 gsm)" , "69.0" , "10.0" , "0.0" , "10.0" , "50.0" , "3.78" , "1.12" , "6354.00" ,
 "MD-P" , "Unspecified" , "Triax + Knytex A260 (868 gsm)" , "69.0" , "10.0" , "0.0" , "10.0" , "50.0" , "3.78" , "0.60" , "715000.00" ,
 "MD-P" , "Unspecified" , "Triax + Knytex A260 (868 gsm)" , "69.0" , "10.0" , "0.0" , "10.0" , "50.0" , "3.78" , "1.27" , "7251.00" ,
 "MD-P" , "Unspecified" , "Triax + Knytex A260 (868 gsm)" , "69.0" , "10.0" , "0.0" , "10.0" , "50.0" , "3.78" , "0.46" , "76483.00" ,
 "MD-P" , "Unspecified" , "Triax + Knytex A260 (868 gsm)" , "69.0" , "10.0" , "0.0" , "10.0" , "50.0" , "3.78" , "-0.05" , "8020000.00" ,
 "MD-P" , "Unspecified" , "Triax + Knytex A260 (868 gsm)" , "69.0" , "10.0" , "0.0" , "10.0" , "50.0" , "3.78" , "0.52" , "900000.00" ,
 "MD-P" , "Unspecified" , "Triax + Knytex A260 (868 gsm)" , "69.0" , "10.0" , "0.0" , "10.0" , "50.0" , "3.78" , "0.70" , "938.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "25.0" , "4.52" , "0.28" , "1083.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "25.0" , "4.52" , "0.24" , "18858.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "25.0" , "4.52" , "0.24" , "50606.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "25.0" , "4.52" , "0.22" , "587181.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.52" , "0.19" , "10377400.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.52" , "0.17" , "11247700.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.52" , "0.23" , "1132780.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.52" , "0.25" , "15040.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.52" , "0.34" , "1545.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.52" , "0.37" , "2074.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.52" , "0.26" , "21745.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.52" , "0.27" , "436440.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.52" , "0.25" , "614730.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.52" , "0.21" , "785700.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.52" , "0.24" , "897103.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "1.36" , "11550.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "1.45" , "11786.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "1.67" , "1223.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "-0.14" , "12455.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "1.06" , "127309.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "-0.14" , "12865.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "-0.14" , "14129.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "-0.09" , "1472970.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "1.32" , "15414.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "-0.11" , "161397.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "1.06" , "169031.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "1.76" , "1753.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "0.90" , "20000000.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "-0.07" , "21000000.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "0.91" , "21000000.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "1.26" , "255862.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "-0.12" , "271161.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "-0.08" , "3175600.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "-0.11" , "333581.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "-0.09" , "3500000.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "0.97" , "5000000.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "0.94" , "6492710.00" ,
 "MD-X" , "CoRezyn 63-AX-051" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.52" , "1.86" , "953.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.62" , "1.37" , "173.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.62" , "0.37" , "2033.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.62" , "1.35" , "208.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.62" , "0.25" , "252205.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.62" , "0.34" , "26513.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.62" , "0.41" , "2716.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.62" , "1.22" , "277.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.62" , "0.26" , "31204.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.62" , "0.48" , "4103.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.62" , "0.22" , "432161.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.62" , "0.29" , "47049.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "0.0" , "10.0" , "85.0" , "5.0" , "50.0" , "4.62" , "0.20" , "657472.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "0.86" , "10000000.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "1.27" , "128578.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "0.79" , "1412113.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "-0.10" , "1477548.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "1.70" , "1486.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "0.87" , "15000000.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "0.77" , "1607127.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "1.24" , "16762.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "1.28" , "18000.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "-0.11" , "187512.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "1.33" , "23109.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "0.93" , "237864.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "0.53" , "251141.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "1.54" , "36812.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "-0.12" , "4000000.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "1.01" , "423059.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "-0.11" , "62517.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "1.83" , "628.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "1.11" , "73530.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "1.71" , "821.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "-0.11" , "833939.00" ,
 "MD-Y" , "Unspecified" , "Knytex A260 (868 gsm)" , "85.0" , "10.0" , "0.0" , "5.0" , "25.0" , "4.62" , "-0.11" , "87235.00" ,
 "ROV2-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "4.08" , "1.50" , "1043.00" ,
 "ROV2-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "4.08" , "0.96" , "13794.00" ,
 "ROV2-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "4.08" , "1.45" , "1642.00" ,
 "ROV2-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "4.08" , "0.87" , "40071.00" ,
 "ROV2-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "4.08" , "0.81" , "483611.00" ,
 "ROV2-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "4.08" , "1.58" , "494.00" ,
 "ROV2-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "4.08" , "0.74" , "608189.00" ,
 "ROV2-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "4.08" , "0.89" , "63917.00" ,
 "ROV2-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "4.08" , "0.78" , "723201.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "1.06" , "14233.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "0.80" , "216248.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "1.10" , "23506.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "0.84" , "264008.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "1.03" , "28712.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "1.35" , "3055.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "0.85" , "351549.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "1.34" , "3720.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "0.58" , "4320474.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "0.61" , "4855537.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "0.63" , "5981053.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "0.79" , "690805.00" ,
 "ROV3-UP2" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.15" , "1.26" , "8236.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.35" , "1135918.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.67" , "11994.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.67" , "14689.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.46" , "147753.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "1.04" , "1501.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "1.05" , "1558.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.36" , "1965313.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "1.11" , "2319.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.36" , "273658.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.98" , "3514.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.83" , "4371.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.90" , "4498.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.51" , "68112.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.47" , "76081.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.65" , "8459.00" ,
 "ROV4-UP4" , "CoRezyn 63-AX-051" , "Knytex WR18-5X4 (610 gsm)" , "50.0" , "0.0" , "50.0" , "100.0" , "25.0" , "3.71" , "0.35" , "924136.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "1.65" , "1051.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "0.46" , "1063690.00" ,
 "Triax-AA-UP2" , "CoRezyn 63-AX-051" , "Knytex CDB200 (759 gsm)" , "48.0" , "52.0" , "0.0" , "0.0" , "25.0" , "4.37" , "0.46" , "1097890.00" ,
