 "Material" , "Resin" , "ReinforcementFiber" , "ZeroDegreeDirectionFiber_pct" , "FortyFiveDegreeDirectionFiber_pct" , "NinetyDegreeDirectionFiber_pct" , "OtherDegreeDirectionFiber_pct" , "GaugeSectionWidth_mm" , "GaugeSectionThickness_mm" , "MaximumStress_MPa" , "FatigueTestFrequency_Hz" ,
 "MD-CC2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "63.0" , "37.0" , "0.0" , "0.0" , "25.0" , "2.69" , "207" , "20.0" ,
 "MD-CC2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "63.0" , "37.0" , "0.0" , "0.0" , "25.0" , "2.69" , "414" , "4.0" ,
 "MD-CC2-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "63.0" , "37.0" , "0.0" , "0.0" , "25.0" , "2.69" , "414" , "5.0" ,
 "MD-CC3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "63.0" , "37.0" , "0.0" , "0.0" , "25.0" , "2.74" , "276" , "10.0" ,
 "MD-CC3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "63.0" , "37.0" , "0.0" , "0.0" , "25.0" , "2.74" , "207" , "15.0" ,
 "MD-CC3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "63.0" , "37.0" , "0.0" , "0.0" , "25.0" , "2.74" , "241" , "15.0" ,
 "MD-CC3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "63.0" , "37.0" , "0.0" , "0.0" , "25.0" , "2.74" , "241" , "20.0" ,
 "MD-CC3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "63.0" , "37.0" , "0.0" , "0.0" , "25.0" , "2.74" , "345" , "5.0" ,
 "MD-CC3-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "63.0" , "37.0" , "0.0" , "0.0" , "25.0" , "2.74" , "414" , "5.0" ,
 "MD-CYC" , "Thermoplastic, Polybutylene Terephthalate" , "Hexcel  AS4C" , "83.0" , "17.0" , "0.0" , "0.0" , "25.0" , "3.54" , "-55.2" , "1.0" ,
 "MD-CYC" , "Thermoplastic, Polybutylene Terephthalate" , "Hexcel  AS4C" , "83.0" , "17.0" , "0.0" , "0.0" , "25.0" , "3.54" , "-48.3" , "2.0" ,
 "MD-CYC" , "Thermoplastic, Polybutylene Terephthalate" , "Hexcel  AS4C" , "83.0" , "17.0" , "0.0" , "0.0" , "25.0" , "3.54" , "-44.8" , "8.0" ,
 "MD-DD-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.67" , "207" , "15.0" ,
 "MD-DD-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.67" , "276" , "15.0" ,
 "MD-DD-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.67" , "552" , "2.0" ,
 "MD-DD-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.67" , "207" , "20.0" ,
 "MD-DD-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.67" , "345" , "5.0" ,
 "MD-DD-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.67" , "414" , "5.0" ,
 "MD-DD-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "76.0" , "24.0" , "0.0" , "0.0" , "22.0" , "2.67" , "483" , "5.0" ,
 "MD-DD10-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "1.73" , "276" , "10.0" ,
 "MD-DD10-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "1.73" , "483" , "4.0" ,
 "MD-DD10-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "1.73" , "414" , "5.0" ,
 "MD-DD10-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "1.73" , "-37.9" , "12.0" ,
 "MD-DD10-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "1.73" , "-41.4" , "2.0" ,
 "MD-DD10-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "1.73" , "-36.2" , "20.0" ,
 "MD-DD11-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "22.0" , "3.19" , "414" , "1.0" ,
 "MD-DD11-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "22.0" , "3.19" , "241" , "12.0" ,
 "MD-DD11-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "22.0" , "3.19" , "345" , "2.0" ,
 "MD-DD11-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "22.0" , "3.19" , "276" , "5.0" ,
 "MD-DD11-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.19" , "-24.1" , "1.0" ,
 "MD-DD11-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.19" , "207" , "1.0" ,
 "MD-DD11-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.19" , "-17.2" , "10.0" ,
 "MD-DD11-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.19" , "138" , "10.0" ,
 "MD-DD11-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.19" , "-15.5" , "12.0" ,
 "MD-DD11-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.19" , "-20.7" , "2.0" ,
 "MD-DD11-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.19" , "172" , "3.0" ,
 "MD-DD11-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.19" , "103" , "5.0" ,
 "MD-DD11-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.19" , "121" , "5.0" ,
 "MD-DD11-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.19" , "138" , "5.0" ,
 "MD-DD11-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.19" , "172" , "5.0" ,
 "MD-DD11E3-EP3" , "SP Prime 20" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.07" , "-17.2" , "1.0" ,
 "MD-DD11E3-EP3" , "SP Prime 20" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.07" , "-207" , "1.0" ,
 "MD-DD11E3-EP3" , "SP Prime 20" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.07" , "-241" , "1.0" ,
 "MD-DD11E3-EP3" , "SP Prime 20" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.07" , "172" , "1.0" ,
 "MD-DD11E3-EP3" , "SP Prime 20" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.07" , "-17.2" , "2.0" ,
 "MD-DD11E3-EP3" , "SP Prime 20" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.07" , "-172" , "2.0" ,
 "MD-DD11E3-EP3" , "SP Prime 20" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.07" , "138" , "2.0" ,
 "MD-DD11E3-EP3" , "SP Prime 20" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.07" , "103" , "3.0" ,
 "MD-DD11E3-EP3" , "SP Prime 20" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.07" , "-13.8" , "4.0" ,
 "MD-DD11E3-EP3" , "SP Prime 20" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.07" , "-138" , "4.0" ,
 "MD-DD11E3-EP3" , "SP Prime 20" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.07" , "103" , "4.0" ,
 "MD-DD11E3-EP3" , "SP Prime 20" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.07" , "-10.3" , "6.0" ,
 "MD-DD11E3-EP3" , "SP Prime 20" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "3.07" , "-103" , "6.0" ,
 "MD-DD12-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "22.0" , "2.40" , "241" , "12.0" ,
 "MD-DD12-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "22.0" , "2.40" , "276" , "12.0" ,
 "MD-DD12-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "22.0" , "2.40" , "414" , "2.0" ,
 "MD-DD12-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "22.0" , "2.40" , "276" , "5.0" ,
 "MD-DD12-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "22.0" , "2.40" , "345" , "5.0" ,
 "MD-DD13-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "22.0" , "2.13" , "276" , "10.0" ,
 "MD-DD13-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "22.0" , "2.13" , "207" , "12.0" ,
 "MD-DD13-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "22.0" , "2.13" , "414" , "4.0" ,
 "MD-DD13-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "22.0" , "2.13" , "345" , "5.0" ,
 "MD-DD13-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.13" , "-15.5" , "10.0" ,
 "MD-DD13-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.13" , "-17.2" , "10.0" ,
 "MD-DD13-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.13" , "-17.2" , "12.0" ,
 "MD-DD13-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.13" , "-20.7" , "2.0" ,
 "MD-DD14-UP2" , "CoRezyn 63-AX-051" , "Knytex CM1701 (587 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.71" , "207" , "10.0" ,
 "MD-DD14-UP2" , "CoRezyn 63-AX-051" , "Knytex CM1701 (587 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.71" , "345" , "2.0" ,
 "MD-DD14-UP2" , "CoRezyn 63-AX-051" , "Knytex CM1701 (587 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.71" , "276" , "5.0" ,
 "MD-DD14-UP2" , "CoRezyn 63-AX-051" , "Knytex CM1701 (587 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "22.0" , "2.71" , "276" , "6.0" ,
 "MD-DD16-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "53.0" , "21.0" , "26.0" , "0.0" , "25.0" , "4.62" , "204" , "10.0" ,
 "MD-DD16-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "53.0" , "21.0" , "26.0" , "0.0" , "25.0" , "4.62" , "206" , "10.0" ,
 "MD-DD16-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "53.0" , "21.0" , "26.0" , "0.0" , "25.0" , "4.62" , "214" , "10.0" ,
 "MD-DD16-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "53.0" , "21.0" , "26.0" , "0.0" , "25.0" , "4.62" , "310" , "10.0" ,
 "MD-DD16-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "53.0" , "21.0" , "26.0" , "0.0" , "25.0" , "4.62" , "-20.7" , "12.0" ,
 "MD-DD16-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "53.0" , "21.0" , "26.0" , "0.0" , "25.0" , "4.62" , "-27.6" , "2.0" ,
 "MD-DD16-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "53.0" , "21.0" , "26.0" , "0.0" , "25.0" , "4.62" , "284" , "2.0" ,
 "MD-DD16-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "53.0" , "21.0" , "26.0" , "0.0" , "25.0" , "4.62" , "-27.6" , "4.0" ,
 "MD-DD16-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "53.0" , "21.0" , "26.0" , "0.0" , "25.0" , "4.62" , "-24.1" , "5.0" ,
 "MD-DD16-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "53.0" , "21.0" , "26.0" , "0.0" , "25.0" , "4.62" , "-24.1" , "6.0" ,
 "MD-DD16-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "53.0" , "21.0" , "26.0" , "0.0" , "25.0" , "4.62" , "-24.1" , "8.0" ,
 "MD-DD17-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.90" , "165" , "10.0" ,
 "MD-DD17-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.90" , "166" , "10.0" ,
 "MD-DD17-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.90" , "108" , "12.0" ,
 "MD-DD17-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.90" , "111" , "12.0" ,
 "MD-DD17-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.90" , "165" , "12.0" ,
 "MD-DD17-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.90" , "328" , "2.0" ,
 "MD-DD17-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.90" , "333" , "2.0" ,
 "MD-DD17-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.90" , "334" , "2.0" ,
 "MD-DD17-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.90" , "445" , "2.0" ,
 "MD-DD17-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.90" , "448" , "2.0" ,
 "MD-DD17-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.90" , "-20.7" , "20.0" ,
 "MD-DD17-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.90" , "-27.6" , "3.0" ,
 "MD-DD17-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.90" , "-27.6" , "4.0" ,
 "MD-DD17A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.83" , "-13.8" , "10.0" ,
 "MD-DD17A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.83" , "-13.8" , "15.0" ,
 "MD-DD17A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.83" , "-20.7" , "2.0" ,
 "MD-DD17A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.83" , "276" , "2.0" ,
 "MD-DD17A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.83" , "345" , "2.0" ,
 "MD-DD17A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.83" , "414" , "2.0" ,
 "MD-DD17A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.83" , "-13.8" , "25.0" ,
 "MD-DD17A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.83" , "345" , "3.0" ,
 "MD-DD17A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.83" , "-20.7" , "4.0" ,
 "MD-DD17A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.83" , "276" , "4.0" ,
 "MD-DD17A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.83" , "345" , "4.0" ,
 "MD-DD17A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.83" , "207" , "5.0" ,
 "MD-DD17A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.83" , "276" , "5.0" ,
 "MD-DD17A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.83" , "172" , "8.0" ,
 "MD-DD17A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.83" , "190" , "8.0" ,
 "MD-DD18-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.35" , "241" , "10.0" ,
 "MD-DD18-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.35" , "207" , "12.0" ,
 "MD-DD18-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.35" , "414" , "2.0" ,
 "MD-DD18-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.35" , "345" , "5.0" ,
 "MD-DD18A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.78" , "190" , "10.0" ,
 "MD-DD18A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.78" , "414" , "2.0" ,
 "MD-DD18A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.78" , "345" , "3.0" ,
 "MD-DD18A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.78" , "345" , "4.0" ,
 "MD-DD18A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.78" , "276" , "5.0" ,
 "MD-DD18A-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "2.78" , "207" , "8.0" ,
 "MD-DD19-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.39" , "345" , "1.0" ,
 "MD-DD19-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.39" , "-20.7" , "10.0" ,
 "MD-DD19-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.39" , "-27.6" , "10.0" ,
 "MD-DD19-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.39" , "155" , "12.0" ,
 "MD-DD19-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.39" , "-20.7" , "15.0" ,
 "MD-DD19-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.39" , "345" , "2.0" ,
 "MD-DD19-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.39" , "414" , "2.0" ,
 "MD-DD19-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.39" , "-24.1" , "5.0" ,
 "MD-DD19-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.39" , "-27.6" , "5.0" ,
 "MD-DD19-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.39" , "241" , "5.0" ,
 "MD-DD19-UP2" , "CoRezyn 63-AX-051" , "Knytex D155 (527 gsm)" , "72.0" , "28.0" , "0.0" , "0.0" , "25.0" , "3.39" , "241" , "8.0" ,
 "MD-DD19A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.78" , "-13.8" , "10.0" ,
 "MD-DD19A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.78" , "-17.2" , "10.0" ,
 "MD-DD19A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.78" , "345" , "2.0" ,
 "MD-DD19A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.78" , "-13.8" , "20.0" ,
 "MD-DD19A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.78" , "276" , "4.0" ,
 "MD-DD19A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.78" , "172" , "5.0" ,
 "MD-DD19A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.78" , "276" , "5.0" ,
 "MD-DD19A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.78" , "138" , "6.0" ,
 "MD-DD19A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.78" , "207" , "7.0" ,
 "MD-DD19A-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.78" , "172" , "8.0" ,
 "MD-DD19B-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.78" , "241" , "4.0" ,
 "MD-DD19B-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.78" , "276" , "4.0" ,
 "MD-DD19B-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.78" , "207" , "5.0" ,
 "MD-DD19B-UP2" , "CoRezyn 63-AX-051" , "Knytex A130 (444 gsm)" , "68.0" , "32.0" , "0.0" , "0.0" , "25.0" , "2.78" , "207" , "6.0" ,
